npi,name,credential,taxonomy_code,taxonomy_name,city,state,zip,service_category,county_fips,county_name
1104251008,ILANA COFFER,M.Ed.,235Z00000X,Speech-Language Pathologist,WARRENTON,NC,27589,PT/OT/SLP,37185,Warren County
1780866442,LANA COFFER,"M.Ed.,CCC-SLP",235Z00000X,Speech-Language Pathologist,WAKE FOREST,NC,27587,PT/OT/SLP,37183,Wake County
1881262426,KENDAL COFFEY,"M.A, CCC-SLP",235Z00000X,Speech-Language Pathologist,KANNAPOLIS,NC,28083,PT/OT/SLP,37025,Cabarrus County
1154807998,MEREDITH COFFEY,CCC-SLP,235Z00000X,Speech-Language Pathologist,GREENVILLE,NC,27858,PT/OT/SLP,37147,Pitt County
1316461353,GIULIANA COFONE,M.A. CCC-SLP,235Z00000X,Speech-Language Pathologist,HAMPSTEAD,NC,28443,PT/OT/SLP,37141,Pender County
1013317718,ARIEL COHEN,MACCC-SLP/L,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27614,PT/OT/SLP,37183,Wake County
1609956408,ELLEN COHEN,MS CCC-SLP,235Z00000X,Speech-Language Pathologist,HAYESVILLE,NC,28904,PT/OT/SLP,37043,Clay County
1033429402,KATHERINE COHEN,CCC-SLP,235Z00000X,Speech-Language Pathologist,WILMINGTON,NC,28403,PT/OT/SLP,37129,New Hanover County
1053153874,KRISTIN COHEN,CCC-SLP,235Z00000X,Speech-Language Pathologist,DURHAM,NC,27713,PT/OT/SLP,37063,Durham County
1902762750,CHANDLER COHN,,235Z00000X,Speech-Language Pathologist,INDIAN TRAIL,NC,28079,PT/OT/SLP,37179,Union County
1053721068,AMY COKER,,235Z00000X,Speech-Language Pathologist,ELIZABETH CITY,NC,27909,PT/OT/SLP,37139,Pasquotank County
1891469862,MARGARET COKER,MS,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28211,PT/OT/SLP,37119,Mecklenburg County
1437814514,ALEXANDRA COLBORN,MS. CCC-SLP,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28262,PT/OT/SLP,37119,Mecklenburg County
1407371503,ALICIA COLBY,MA CCC SLP,235Z00000X,Speech-Language Pathologist,HOLLY SPRINGS,NC,27540,PT/OT/SLP,37183,Wake County
1477031300,AMANDA COLE,CF-SLP,235Z00000X,Speech-Language Pathologist,CHAPEL HILL,NC,27517,PT/OT/SLP,37037,Chatham County
1700236387,KARALEE COLE,"MA,CCC-SLP",235Z00000X,Speech-Language Pathologist,BOONE,NC,28608,PT/OT/SLP,,
1336571272,KENDRA COLE,M.A.Ed. CCC-SLP,235Z00000X,Speech-Language Pathologist,FAYETTEVILLE,NC,28314,PT/OT/SLP,37051,Cumberland County
1700762093,REBECCA COLE,MM MS SLP,235Z00000X,Speech-Language Pathologist,CAMERON,NC,28326,PT/OT/SLP,37085,Harnett County
1679623201,SUSAN COLE,"MA, CCC-SLP",235Z00000X,Speech-Language Pathologist,HICKORY,NC,28601,PT/OT/SLP,37035,Catawba County
1720421035,KAREN COLEHOUR,M.S. Ed. CCC-SLP,235Z00000X,Speech-Language Pathologist,ROCKY MOUNT,NC,27803,PT/OT/SLP,37127,Nash County
1215686910,ALEXANDRA COLEMAN,SLP,235Z00000X,Speech-Language Pathologist,MARION,NC,28752,PT/OT/SLP,37111,McDowell County
1811692262,CIERRA COLEMAN,MS CCC-SLP,235Z00000X,Speech-Language Pathologist,FAYETTEVILLE,NC,28304,PT/OT/SLP,37051,Cumberland County
1588483671,SOPHIE COLEMAN,,235Z00000X,Speech-Language Pathologist,CARY,NC,27511,PT/OT/SLP,37183,Wake County
1235816612,VANESSA COLEMAN,,235Z00000X,Speech-Language Pathologist,APEX,NC,27502,PT/OT/SLP,37183,Wake County
1477282051,EBONIE COLEY,MS CCC- SLP,235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27106,PT/OT/SLP,37067,Forsyth County
1952581811,MARTHA COLLER,,235Z00000X,Speech-Language Pathologist,HILLSBOROUGH,NC,27278,PT/OT/SLP,37135,Orange County
1134407885,SHANNON COLLIER,SLP,235Z00000X,Speech-Language Pathologist,JACKSONVILLE,NC,28546,PT/OT/SLP,37133,Onslow County
1902139496,SHERI COLLIER,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1518180926,ANN COLLINS,SLP,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1538465836,JULIE COLLINS,SLP,235Z00000X,Speech-Language Pathologist,HOLLY SPRINGS,NC,27540,PT/OT/SLP,37183,Wake County
1073593067,LAURA COLLINS,MA CCC SLP,235Z00000X,Speech-Language Pathologist,SALISBURY,NC,28147,PT/OT/SLP,37159,Rowan County
1659647485,LISA COLLINS,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,GREENVILLE,NC,27835,PT/OT/SLP,,
1154467371,MICHELLE COLLIS,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28269,PT/OT/SLP,37119,Mecklenburg County
1386767739,HOLLIE COLTRAIN,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,GRIMESLAND,NC,27837,PT/OT/SLP,37147,Pitt County
1114603461,ABIGAIL COMBS,,235Z00000X,Speech-Language Pathologist,HILLSBOROUGH,NC,27278,PT/OT/SLP,37135,Orange County
1497303523,JACQUELINE COMER,MA-CCC/SLP,235Z00000X,Speech-Language Pathologist,HICKORY,NC,28602,PT/OT/SLP,37035,Catawba County
1801913140,GAYLE COMPTON,M.S. CCC SLP,235Z00000X,Speech-Language Pathologist,GIBSONVILLE,NC,27249,PT/OT/SLP,37081,Guilford County
1679948285,KARLA COMPTON,,235Z00000X,Speech-Language Pathologist,CARY,NC,27513,PT/OT/SLP,37183,Wake County
1417244534,HELEN CONATY,"M.S., CCC-SLP",235Z00000X,Speech-Language Pathologist,FAYETTEVILLE,NC,28304,PT/OT/SLP,37051,Cumberland County
1972785509,BRANDEE CONDON,SLP,235Z00000X,Speech-Language Pathologist,SHALLOTTE,NC,28470,PT/OT/SLP,37019,Brunswick County
1437154903,KENDRA CONDREY,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,MARION,NC,28752,PT/OT/SLP,37111,McDowell County
1396419982,SAMANTHA CONDRON,CCC-SLP,235Z00000X,Speech-Language Pathologist,MOORESVILLE,NC,28117,PT/OT/SLP,37097,Iredell County
1548237290,ALLISON CONGDON,,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28214,PT/OT/SLP,37119,Mecklenburg County
1588995963,STEPHANIE CONKLING,MA CCC-SLP,235Z00000X,Speech-Language Pathologist,HICKORY,NC,28601,PT/OT/SLP,37035,Catawba County
1134221849,LINDA CONLEY-COX,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,FOREST CITY,NC,28043,PT/OT/SLP,37161,Rutherford County
1710324488,MARGARET CONNER,SLP,235Z00000X,Speech-Language Pathologist,HICKORY,NC,28602,PT/OT/SLP,37035,Catawba County
1811132988,REBECCA CONNER,MA,235Z00000X,Speech-Language Pathologist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1598891632,STEPHENIE CONNER,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,EMERALD ISLE,NC,28594,PT/OT/SLP,37031,Carteret County
1245777226,MARISSA CONNIFF,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,FUQUAY VARINA,NC,27526,PT/OT/SLP,37085,Harnett County
1861253940,HANNAH CONNOLLY,,235Z00000X,Speech-Language Pathologist,GREENSBORO,NC,27405,PT/OT/SLP,37081,Guilford County
1053683946,ASHLEY CONNOR,M.A.CCC-SLP,235Z00000X,Speech-Language Pathologist,CHAPEL HILL,NC,27517,PT/OT/SLP,37037,Chatham County
1558013235,DANA CONNOR,,235Z00000X,Speech-Language Pathologist,APEX,NC,27502,PT/OT/SLP,37183,Wake County
1457987935,KELLY CONNOR,,235Z00000X,Speech-Language Pathologist,INDIAN TRAIL,NC,28079,PT/OT/SLP,37179,Union County
1750539938,KRISTY CONNOR,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28269,PT/OT/SLP,37119,Mecklenburg County
1265889273,ANNE CONSTABLE,,235Z00000X,Speech-Language Pathologist,CARY,NC,27519,PT/OT/SLP,37183,Wake County
1144574211,MARGARET CONSTABLE,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1336639566,BRIANA CONTE,SLP,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28227,PT/OT/SLP,37119,Mecklenburg County
1295115137,CHELSEA COOK ANDREWS,"M.A., CCC-SLP",235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1881959534,ASHLEY COOK,MS CCC-SLP,235Z00000X,Speech-Language Pathologist,WILMINGTON,NC,28405,PT/OT/SLP,37129,New Hanover County
1740267202,CANDACE COOK,MS  CCC  SLP,235Z00000X,Speech-Language Pathologist,GASTONIA,NC,28054,PT/OT/SLP,37071,Gaston County
1851759831,CARRIE COOK,M.A. CCC-SLP,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27615,PT/OT/SLP,37183,Wake County
1639543770,CHRISTINE COOK,"M.A., CCC/SLP",235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28216,PT/OT/SLP,37119,Mecklenburg County
1194914473,JENNIFER COOK,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1376701987,MADELYN COOK,,235Z00000X,Speech-Language Pathologist,CANDLER,NC,28715,PT/OT/SLP,37021,Buncombe County
1376348300,MARY COOK,,235Z00000X,Speech-Language Pathologist,FAYETTEVILLE,NC,28304,PT/OT/SLP,37051,Cumberland County
1649425240,MELISSA-ROSE COOK,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,FUQUAY-VARINA,NC,27526,PT/OT/SLP,37085,Harnett County
1184292724,SYDNEY COOK,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,NEWTON,NC,28658,PT/OT/SLP,37035,Catawba County
1346584885,JACOB COOKE,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,MOUNT AIRY,NC,27030,PT/OT/SLP,37171,Surry County
1780038794,MEREDITH COOKSON,"M.S, CCC-SLP",235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1285994681,GEORGE COOLEY,SLP,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28203,PT/OT/SLP,37119,Mecklenburg County
1881341725,MAILLE COOMBS,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27101,PT/OT/SLP,37067,Forsyth County
1043996572,AMBER COOPER,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,HICKORY,NC,28602,PT/OT/SLP,37035,Catawba County
1528948890,CATHERINE COOPER,,235Z00000X,Speech-Language Pathologist,CHARLOTTE,NC,28262,PT/OT/SLP,37119,Mecklenburg County
1174885297,ENID COOPER,M.Ed CCC-SLP,235Z00000X,Speech-Language Pathologist,GREENSBORO,NC,27407,PT/OT/SLP,37081,Guilford County
1689242224,MICHELLE COOPER,MA CCC SLP,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27604,PT/OT/SLP,37183,Wake County
1750615480,SHELLY COOPER-BOHME,,235Z00000X,Speech-Language Pathologist,LUMBERTON,NC,28358,PT/OT/SLP,37155,Robeson County
1114417987,KELLY COPELAND,MA CCC-SLP,235Z00000X,Speech-Language Pathologist,GREENSBORO,NC,27455,PT/OT/SLP,37081,Guilford County
1134294952,LINDA COPELAND,M.S.,235Z00000X,Speech-Language Pathologist,HIGH POINT,NC,27265,PT/OT/SLP,37081,Guilford County
1255852943,TSAHIA COPELAND,"MS, SLP",235Z00000X,Speech-Language Pathologist,WILMINGTON,NC,28401,PT/OT/SLP,37129,New Hanover County
1396579579,LAUREL COPES,MS CCC-SLP,235Z00000X,Speech-Language Pathologist,GASTONIA,NC,28054,PT/OT/SLP,37071,Gaston County
1689684847,SARAH COPLEY,"M.S.,CCC-SLP",235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27609,PT/OT/SLP,37183,Wake County
1912092560,LYNN COPPEDGE,CCC-SLP,235Z00000X,Speech-Language Pathologist,HENDERSONVILLE,NC,28791,PT/OT/SLP,37089,Henderson County
1174072607,NICOLE CORBO,"MA, CCC-SLP",235Z00000X,Speech-Language Pathologist,WILMINGTON,NC,28411,PT/OT/SLP,37129,New Hanover County
1053443218,GLENDALY CORDERO,ccc-slp,235Z00000X,Speech-Language Pathologist,CHAPEL HILL,NC,27516,PT/OT/SLP,37135,Orange County
1760615249,NATALIA CORDOVA,SLP,235Z00000X,Speech-Language Pathologist,HURDLE MILLS,NC,27541,PT/OT/SLP,37145,Person County
1750613352,KATHRYN COREY,"MS, CCC-SLP",235Z00000X,Speech-Language Pathologist,WILLIAMSTON,NC,27892,PT/OT/SLP,37117,Martin County
1043489834,MELANIE CORGILL-COX,CCC-A-SLP,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1083273700,ERIN CORKER,CCC-SLP,235Z00000X,Speech-Language Pathologist,APEX,NC,27502,PT/OT/SLP,37183,Wake County
1235326125,ELISABETH CORMELL,SLP,235Z00000X,Speech-Language Pathologist,APEX,NC,27502,PT/OT/SLP,37183,Wake County
1235672064,LISA CORN,,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27607,PT/OT/SLP,37183,Wake County
1578997383,ADRIANA CORNETT,SLP,235Z00000X,Speech-Language Pathologist,GREENVILLE,NC,27858,PT/OT/SLP,37147,Pitt County
1538163357,NANCY CORREA,"M.A., CCC-SLP",235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27615,PT/OT/SLP,37183,Wake County
1497308449,MARTHA CORREGAN,,235Z00000X,Speech-Language Pathologist,CARY,NC,27518,PT/OT/SLP,37183,Wake County
1427688654,REBECCA CORREIA,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27616,PT/OT/SLP,37183,Wake County
1437473568,SARAH CORRIE,M.A. CCC-SLP,235Z00000X,Speech-Language Pathologist,WILMINGTON,NC,28409,PT/OT/SLP,37129,New Hanover County
1912150921,KRISTEN CORRIGAN,,235Z00000X,Speech-Language Pathologist,DURHAM,NC,27710,PT/OT/SLP,,
1700198694,DANIELLE CORRIHER,"MS, CCC/SLP",235Z00000X,Speech-Language Pathologist,DURHAM,NC,27710,PT/OT/SLP,,
1871237990,SHELBY CORRIHER,,235Z00000X,Speech-Language Pathologist,MADISON,NC,27025,PT/OT/SLP,37157,Rockingham County
1982366555,KIRSTIE CORSAN,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,NEWPORT,NC,28570,PT/OT/SLP,37031,Carteret County
1881332153,KATHRYN CORSO,,235Z00000X,Speech-Language Pathologist,RALEIGH,NC,27606,PT/OT/SLP,37183,Wake County
1043361553,VIVIAN COSTA,,235Z00000X,Speech-Language Pathologist,GOLDSBORO,NC,27530,PT/OT/SLP,37191,Wayne County
1710120019,DALE COSTNER,M.S. CCC-SLP,235Z00000X,Speech-Language Pathologist,UNION MILLS,NC,28167,PT/OT/SLP,37161,Rutherford County
1124504303,KAITLYN COSTNER,"M.S, CF-SLP",235Z00000X,Speech-Language Pathologist,ELKIN,NC,28621,PT/OT/SLP,37171,Surry County
1518932870,KRISTIE COTHREN,"MA, CCC-SLP",235Z00000X,Speech-Language Pathologist,WINSTON SALEM,NC,27103,PT/OT/SLP,37067,Forsyth County
1124479274,CATHERINE COTTON,M.A. CCC. SLP,235Z00000X,Speech-Language Pathologist,GREENSBORO,NC,27405,PT/OT/SLP,37081,Guilford County
1194217711,NICOLE COUGHLIN,"M.S., CCC-SLP",235Z00000X,Speech-Language Pathologist,WILLOW SPRING,NC,27592,PT/OT/SLP,37183,Wake County
1568771467,ASHLEY COVINGTON,MS CCC SLP,235Z00000X,Speech-Language Pathologist,GREENVILLE,NC,27834,PT/OT/SLP,37147,Pitt County
1366121832,KATHERINE COVINGTON BULLARD,,235Z00000X,Speech-Language Pathologist,LAURINBURG,NC,28352,PT/OT/SLP,37165,Scotland County
1598050460,JESSICA AKIN,,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1134365141,KATHRYN ALDRIDGE,M.Ed.,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27403,Developmental Pediatrics,37081,Guilford County
1356936066,SAJDAH ALI,,2080P0006X,Developmental-Behavioral Pediatrics,DURHAM,NC,27701,Developmental Pediatrics,37063,Durham County
1629216981,AIMEE ALLEN,MAed,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1104282698,ALETHEA ALLEN,,2080P0006X,Developmental-Behavioral Pediatrics,ELIZABETH CITY,NC,27909,Developmental Pediatrics,37139,Pasquotank County
1336724053,DAVID ALLEN,,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27407,Developmental Pediatrics,37081,Guilford County
1487639464,ELIZABETH ALLEN,MD,2080P0006X,Developmental-Behavioral Pediatrics,WINSTON-SALEM,NC,27157,Developmental Pediatrics,,
1235368259,JENNYL ALLEY,,2080P0006X,Developmental-Behavioral Pediatrics,MONROE,NC,28110,Developmental Pediatrics,37179,Union County
1528060209,ARNE ANDERSON,MD,2080P0006X,Developmental-Behavioral Pediatrics,WINSTON SALEM,NC,27103,Developmental Pediatrics,37067,Forsyth County
1801170550,COLEEN ARCARI,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27604,Developmental Pediatrics,37183,Wake County
1245600485,LATESHA ARTIS,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27609,Developmental Pediatrics,37183,Wake County
1548564628,ARACELI ASCENCIO,,2080P0006X,Developmental-Behavioral Pediatrics,GREENVILLE,NC,27858,Developmental Pediatrics,37147,Pitt County
1457620361,MELISSA ATHORN,B.S,2080P0006X,Developmental-Behavioral Pediatrics,ASHEVILLE,NC,28803,Developmental Pediatrics,37021,Buncombe County
1578052742,ILENE BADGER,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27616,Developmental Pediatrics,37183,Wake County
1942572748,ALEXANDRA BAKER,,2080P0006X,Developmental-Behavioral Pediatrics,CHARLOTTE,NC,28273,Developmental Pediatrics,37119,Mecklenburg County
1982974788,HILLARY BAKER,,2080P0006X,Developmental-Behavioral Pediatrics,VASS,NC,28394,Developmental Pediatrics,37125,Moore County
1093175150,ALBANY BALLARD,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27609,Developmental Pediatrics,37183,Wake County
1225670052,RAQUEL BARDEN,,2080P0006X,Developmental-Behavioral Pediatrics,FAYETTEVILLE,NC,28303,Developmental Pediatrics,37051,Cumberland County
1013428663,REBECCA BARRY,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27617,Developmental Pediatrics,37183,Wake County
1881953404,LINDSAY BARTRAM,D.O.,2080P0006X,Developmental-Behavioral Pediatrics,BURLINGTON,NC,27215,Developmental Pediatrics,37001,Alamance County
1083992879,LORI BASS,,2080P0006X,Developmental-Behavioral Pediatrics,PINEBLUFF,NC,28373,Developmental Pediatrics,37125,Moore County
1881040129,DIARRA BATTLE,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27601,Developmental Pediatrics,37183,Wake County
1336103894,REBECCA BAUM,M.D.,2080P0006X,Developmental-Behavioral Pediatrics,SANFORD,NC,27330,Developmental Pediatrics,37105,Lee County
1194116129,KAYLA BEASLEY,,2080P0006X,Developmental-Behavioral Pediatrics,GARNER,NC,27529,Developmental Pediatrics,37183,Wake County
1033425954,KAREN BEAVERS,"M.Ed, ITFS",2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27502,Developmental Pediatrics,37183,Wake County
1811345143,JENIFER BECKNER,,2080P0006X,Developmental-Behavioral Pediatrics,CHARLOTTE,NC,28273,Developmental Pediatrics,37119,Mecklenburg County
1538538491,EMILY BERTHIAUME,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27609,Developmental Pediatrics,37183,Wake County
1780030577,LAKERA BETHEA,,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27405,Developmental Pediatrics,37081,Guilford County
1922335140,BRENDA BETZ,"M.S.,CCC-SLP",2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27607,Developmental Pediatrics,37183,Wake County
1215708581,AMANDA BILLINGSLEY,,2080P0006X,Developmental-Behavioral Pediatrics,RUFFIN,NC,27326,Developmental Pediatrics,37157,Rockingham County
1336734920,TANGELA BLACKWELL-STONER,,2080P0006X,Developmental-Behavioral Pediatrics,ROXBORO,NC,27574,Developmental Pediatrics,37145,Person County
1356585459,SHERESA BLANCHARD,,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27403,Developmental Pediatrics,37081,Guilford County
1730552613,MARCIA BOGARTY,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27609,Developmental Pediatrics,37183,Wake County
1851770176,AMANDA BOLING,,2080P0006X,Developmental-Behavioral Pediatrics,FUQUAY VARINA,NC,27526,Developmental Pediatrics,37085,Harnett County
1699893495,GINA BOWDEN,,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27403,Developmental Pediatrics,37081,Guilford County
1730471640,KATRINA BOYLES,CBRS,2080P0006X,Developmental-Behavioral Pediatrics,PINNACLE,NC,27043,Developmental Pediatrics,37169,Stokes County
1720330145,ELLEN BRADLEY,,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27403,Developmental Pediatrics,37081,Guilford County
1497174130,REBECCA BRANTLEY,"BA, ITFS",2080P0006X,Developmental-Behavioral Pediatrics,ZEBULON,NC,27597,Developmental Pediatrics,37183,Wake County
1851759500,JANAY BRENA,Behavior Analyst,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27601,Developmental Pediatrics,37183,Wake County
1497085575,KATHERINE BRIDGES,"ITFS, QP-P",2080P0006X,Developmental-Behavioral Pediatrics,DENVER,NC,28037,Developmental Pediatrics,37109,Lincoln County
1346551678,ALISON BRITT,MA,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1215504527,KRISTIN BRITTAIN,,2080P0006X,Developmental-Behavioral Pediatrics,SHELBY,NC,28150,Developmental Pediatrics,37045,Cleveland County
1295005635,TONYA BROCK,"BSW, DS",2080P0006X,Developmental-Behavioral Pediatrics,SUPPLY,NC,28462,Developmental Pediatrics,37019,Brunswick County
1750088019,VALERIE BROOKS,,2080P0006X,Developmental-Behavioral Pediatrics,SHELBY,NC,28152,Developmental Pediatrics,37045,Cleveland County
1093106783,HEATHER BROWN,,2080P0006X,Developmental-Behavioral Pediatrics,GARNER,NC,27529,Developmental Pediatrics,37183,Wake County
1902641640,SIERRA BROWN,,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27502,Developmental Pediatrics,37183,Wake County
1740530807,ERIN BURKE,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27604,Developmental Pediatrics,37183,Wake County
1669614400,ELIZABETH BURLEW,"MS, ITFS",2080P0006X,Developmental-Behavioral Pediatrics,CARY,NC,27519,Developmental Pediatrics,37183,Wake County
1508226135,KIMBERLY BURNS,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27609,Developmental Pediatrics,37183,Wake County
1861590606,DAVID BURTON,M.D.,2080P0006X,Developmental-Behavioral Pediatrics,SALISBURY,NC,28144,Developmental Pediatrics,37159,Rowan County
1801259239,KEIRA BURTON,BCBA,2080P0006X,Developmental-Behavioral Pediatrics,FAYETTEVILLE,NC,28303,Developmental Pediatrics,37051,Cumberland County
1417197047,DIONNE BUSIO,,2080P0006X,Developmental-Behavioral Pediatrics,GREENSBORO,NC,27403,Developmental Pediatrics,37081,Guilford County
1013266733,MARICELA CACERES,,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1871003434,PAMELA CARLTON,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27617,Developmental Pediatrics,37183,Wake County
1245564723,TAMMY CARRINGTON,,2080P0006X,Developmental-Behavioral Pediatrics,DURHAM,NC,27707,Developmental Pediatrics,37063,Durham County
1346564309,CYNTHIA CARROLL,"ITFS, M.ED",2080P0006X,Developmental-Behavioral Pediatrics,FAYETTEVILLE,NC,28304,Developmental Pediatrics,37051,Cumberland County
1073914016,KATHRYN CARSON,"M.S., CCC-SLP",2080P0006X,Developmental-Behavioral Pediatrics,CARY,NC,27519,Developmental Pediatrics,37183,Wake County
1336462605,LESLIE CARTER,,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1598001158,SARA CASAREZ,"MSW, LCSW",2080P0006X,Developmental-Behavioral Pediatrics,CHARLOTTE,NC,28208,Developmental Pediatrics,37119,Mecklenburg County
1679866073,VICKY CERVANTES,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27617,Developmental Pediatrics,37183,Wake County
1881998920,REBECCA CHAMBLEE,,2080P0006X,Developmental-Behavioral Pediatrics,GREENVILLE,NC,27858,Developmental Pediatrics,37147,Pitt County
1023240678,ASHLEY CHANCELLOR,"M.Ed., ITFS",2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27614,Developmental Pediatrics,37183,Wake County
1699928663,LARA CHASE,B-K license,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1144676289,JACKEY CHIHA,,2080P0006X,Developmental-Behavioral Pediatrics,RALEIGH,NC,27601,Developmental Pediatrics,37183,Wake County
1215911888,MARY CHRISTIAANSE,MD,2080P0006X,Developmental-Behavioral Pediatrics,WINSTON SALEM,NC,27157,Developmental Pediatrics,,
1114360807,JUSTIN CLARK,BA History,2080P0006X,Developmental-Behavioral Pediatrics,SOUTHERN PINES,NC,28387,Developmental Pediatrics,37125,Moore County
1992329510,SAVANNA CLARK,BA,2080P0006X,Developmental-Behavioral Pediatrics,SHELBY,NC,28150,Developmental Pediatrics,37045,Cleveland County
1750495016,ADRIENNE CLASSEN,M.D.,2080P0006X,Developmental-Behavioral Pediatrics,WINSTON SALEM,NC,27103,Developmental Pediatrics,37067,Forsyth County
1578909479,ERIN CLINE,,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27539,Developmental Pediatrics,37183,Wake County
1053721068,AMY COKER,,2080P0006X,Developmental-Behavioral Pediatrics,ELIZABETH CITY,NC,27909,Developmental Pediatrics,37139,Pasquotank County
1215335963,TAKEIYA COMBS,,2080P0006X,Developmental-Behavioral Pediatrics,GREENVILLE,NC,27858,Developmental Pediatrics,37147,Pitt County
1447089834,CHERENE COMICK,"MEd, PCET",2080P0006X,Developmental-Behavioral Pediatrics,FAYETTEVILLE,NC,28301,Developmental Pediatrics,37051,Cumberland County
1699517284,MADELIN CONTRERAS,,2080P0006X,Developmental-Behavioral Pediatrics,CLEVELAND,NC,27013,Developmental Pediatrics,37159,Rowan County
1497993760,LISA COOK,MA,2080P0006X,Developmental-Behavioral Pediatrics,CHARLOTTE,NC,28277,Developmental Pediatrics,37119,Mecklenburg County
1780862300,ELIZABETH COOPER,M.Ed.,2080P0006X,Developmental-Behavioral Pediatrics,APEX,NC,27502,Developmental Pediatrics,37183,Wake County
